,mitocore,293,mitoparp,293 + high NAD,mitoparp + high NAD,293 + low NAD,mitoparp + low NAD,full_name
acac_m,-0.7170420648681524,0.0,0.0,0.0,0.0,0.0,0.0,Acetoacetate (m)
acald_c,0.0,0.0029359594576985337,0.002935959457698978,-0.0,-0.0,-0.0,-0.0,Acetaldehyde (c)
acald_m,0.0,0.0029359594576985337,0.002935959457698978,0.0,0.0,0.0,0.0,Acetaldehyde (m)
acald_c,-6.433974251365555,0.0,0.0,0.0,0.0,0.0,0.0,Acetaldehyde (c)
acald_m,-6.433974251365555,0.0,0.0,0.0,0.0,0.0,0.0,Acetaldehyde (m)
accoa_c,0.0,2.0,2.0,2.0,2.0000000000000004,2.0,2.747297297297297,Acetyl-CoA (c)
accoa_m,0.0,-0.41033889729541906,-0.012687664861578296,-0.41033889729541884,-0.8210344297300827,2.475681075681076,-7.0864972864972895,Acetyl-CoA (m)
accoa_c,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Acetyl-CoA (c)
accoa_m,1.173093651354521,0.0,0.0,0.0,0.0,0.0,0.0,Acetyl-CoA (m)
adn_c,0.0,3.0,3.0,3.0,1.2059979973023451,3.0,6.054064854064856,Adenosine (c)
adn_c,3.7012977621673278,0.0,0.0,0.0,0.0,0.0,0.0,Adenosine (c)
adp_c,0.0,1.0,1.0,1.0,-0.7940020026976549,1.0,4.054064854064856,ADP (c)
adp_m,0.0,0.7783783783783784,0.7783783783783784,0.7783783783783784,0.7783783783783784,0.7783783783783784,0.7783783783783784,ADP (m)
adp_c,1.7012977621673278,0.0,0.0,0.0,0.0,0.0,0.0,ADP (c)
adp_m,0.7783783783783783,0.0,0.0,0.0,0.0,0.0,0.0,ADP (m)
agm_m,0.0,4.335019856758987,-0.0,-2.69201797027884,-0.0,-12.059486459486461,-0.0,Agmatine (m)
agm_m,-2.6920179702788403,0.0,0.0,0.0,0.0,0.0,0.0,Agmatine (m)
ahcys_c,0.0,0.0,0.0,-0.0,-0.0,-0.0,3.0540648540648556,S-Adenosyl-L-homocysteine (c)
ahcys_c,2.916926786492005,0.0,0.0,0.0,0.0,0.0,0.0,S-Adenosyl-L-homocysteine (c)
akg_c,0.0,-1.398123145949233,-1.398123145949233,-1.3981231459492331,-1.398123145949233,-6.016227016227017,-0.0,2-Oxoglutarate (c)
akg_m,0.0,-1.4467717945978815,-1.4467717945978815,-1.4467717945978817,-1.4467717945978815,-6.064875664875666,-0.04864864864864866,2-Oxoglutarate (m)
akg_c,-1.398123145949233,0.0,0.0,0.0,0.0,0.0,0.0,2-Oxoglutarate (c)
akg_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-Oxoglutarate (e)
akg_m,-1.4467717945978815,0.0,0.0,0.0,0.0,0.0,0.0,2-Oxoglutarate (m)
ala_B_c,0.0,-1.4796761405457057,-0.0,-0.0,-0.0,-0.0,-0.0,beta-Alanine (c)
ala_B_m,0.0,-1.4796761405457057,0.0,0.0,0.0,0.0,0.0,beta-Alanine (m)
ala_B_c,-1.479676140545706,0.0,0.0,0.0,0.0,0.0,0.0,beta-Alanine (c)
ala_B_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,beta-Alanine (e)
ala_B_m,-1.479676140545706,0.0,0.0,0.0,0.0,0.0,0.0,beta-Alanine (m)
ala_L_c,0.0,-1.4310274918970571,-1.431027491897057,-1.4310274918970576,-1.431027491897057,-0.6973026973026983,-4.054064854064856,L-Alanine (c)
ala_L_m,0.0,-1.4796761405457057,-1.4796761405457055,-1.4796761405457057,-1.4796761405457057,-0.6973026973026983,-4.102713502713504,L-Alanine (m)
ala_L_c,-1.4310274918970574,0.0,0.0,0.0,0.0,0.0,0.0,L-Alanine (c)
ala_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Alanine (e)
ala_L_m,-1.479676140545706,0.0,0.0,0.0,0.0,0.0,0.0,L-Alanine (m)
alpa_hs_m,0.0,0.0,0.0,-0.7789106310845442,-3.179437483785311,-3.6702702702702696,-3.6702702702702705,1-Acyl-sn-glycerol 3-phosphate (m)
alpa_hs_m,1.2216216216216216,0.0,0.0,0.0,0.0,0.0,0.0,1-Acyl-sn-glycerol 3-phosphate (m)
alpro_m,0.0,-0.6589929459494672,-0.4481794351359568,-0.9263272567620403,-0.7155137459485286,-1.4594621594621595,-2.7729783729783737,S-Aminomethyldihydrolipoylprotein (m)
alpro_m,-0.6589929459494681,0.0,0.0,0.0,0.0,0.0,0.0,S-Aminomethyldihydrolipoylprotein (m)
am6sa_c,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,2-Aminomuconate semialdehyde (c)
am6sa_c,-0.8541747324356026,0.0,0.0,0.0,0.0,0.0,0.0,2-Aminomuconate semialdehyde (c)
amet_c,0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0540648540648556,S-Adenosyl-L-methionine (c)
amet_c,2.916926786492005,0.0,0.0,0.0,0.0,0.0,0.0,S-Adenosyl-L-methionine (c)
amp_c,0.0,2.0,2.0,2.0,0.20599799730234514,2.0,5.054064854064856,AMP (c)
amp_m,0.0,1.5567567567567568,1.5567567567567568,1.5567567567567568,1.5567567567567568,1.5567567567567568,1.5567567567567568,AMP (m)
amp_c,2.7012977621673278,0.0,0.0,0.0,0.0,0.0,0.0,AMP (c)
amp_m,1.5567567567567566,0.0,0.0,0.0,0.0,0.0,0.0,AMP (m)
amuco_c,0.0,-0.0029359594576985337,-0.002935959457698978,-0.0029359594576985337,-0.0029359594576980896,1.6973026973026983,2.427032427032428,2-Aminomuconate (c)
amuco_c,-0.8571106918933011,0.0,0.0,0.0,0.0,0.0,0.0,2-Aminomuconate (c)
aprut_m,0.0,3.6116339594600464,-0.7233858972989406,-3.4154038675777807,-0.7233858972989408,-21.043286443286448,-0.34054054054054106,N-Acetylputrescine (m)
aprut_m,-3.4154038675777807,0.0,0.0,0.0,0.0,0.0,0.0,N-Acetylputrescine (m)
arg_L_c,0.0,-2.4703963486572182,-2.4703963486572182,-2.4703963486572182,-2.4703963486572182,-11.837864837864839,-7.378394578394581,L-Arginine (c)
arg_L_m,0.0,-2.69201797027884,-2.69201797027884,-2.69201797027884,-2.69201797027884,-12.059486459486461,-7.600016200016203,L-Arginine (m)
arg_L_c,-2.4703963486572187,0.0,0.0,0.0,0.0,0.0,0.0,L-Arginine (c)
arg_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Arginine (e)
arg_L_m,-2.6920179702788403,0.0,0.0,0.0,0.0,0.0,0.0,L-Arginine (m)
argsuc_c,0.0,-3.679802218932654,-3.679802218932654,-3.679802218932654,-3.679802218932654,-13.535167535167536,-12.432459432459437,N-(L-Arginino)succinate (c)
argsuc_c,-3.6798022189326547,0.0,0.0,0.0,0.0,0.0,0.0,N-(L-Arginino)succinate (c)
argsuc_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-(L-Arginino)succinate (e)
asn_L_c,0.0,-1.7012977621673273,-1.701297762167327,-1.7012977621673273,-1.7012977621673273,-1.6973026973026974,-5.054064854064856,L-Asparagine (c)
asn_L_m,0.0,-1.7012977621673273,-1.701297762167327,-1.7012977621673273,-1.7012977621673273,-1.6973026973026974,-5.054064854064856,L-Asparagine (m)
asn_L_c,-1.7012977621673278,0.0,0.0,0.0,0.0,0.0,0.0,L-Asparagine (c)
asn_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Asparagine (e)
asn_L_m,-1.7012977621673278,0.0,0.0,0.0,0.0,0.0,0.0,L-Asparagine (m)
asp_L_c,0.0,-1.7012977621673273,-1.701297762167327,-1.7012977621673273,-1.7012977621673273,-1.6973026973026974,-5.054064854064856,L-Aspartate (c)
asp_L_m,0.0,-1.4796761405457057,-1.4796761405457055,-1.4796761405457057,-1.4796761405457057,-1.4270324270324277,-4.832443232443234,L-Aspartate (m)
asp_L_c,-1.7012977621673278,0.0,0.0,0.0,0.0,0.0,0.0,L-Aspartate (c)
asp_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Aspartate (e)
asp_L_m,-1.4796761405457062,0.0,0.0,0.0,0.0,0.0,0.0,L-Aspartate (m)
atp_c,0.0,-0.0,-0.0,0.0,-1.7940020026976549,0.0,3.0540648540648556,ATP (c)
atp_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP (m)
atp_c,0.7012977621673278,0.0,0.0,0.0,0.0,0.0,0.0,ATP (c)
atp_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATP (m)
b2coa_m,0.0,-1.4010591054069317,-1.0034078729730906,-1.4010591054069312,-1.8117546378415952,-9.205421605421606,-10.124340524340528,Crotonoyl-CoA (m)
b2coa_m,0.18237344324300842,0.0,0.0,0.0,0.0,0.0,0.0,Crotonoyl-CoA (m)
bhb_c,0.0,-1.2059979973023454,-1.2059979973023447,-1.205997997302345,-1.205997997302345,-0.0,-0.0,(R)-3-Hydroxybutanoate (c)
bhb_m,0.0,-0.9843763756807238,-0.9843763756807231,-0.9843763756807233,-0.9843763756807233,0.22162162162162158,0.22162162162162163,(R)-3-Hydroxybutanoate (m)
bhb_c,-1.2059979973023458,0.0,0.0,0.0,0.0,0.0,0.0,(R)-3-Hydroxybutanoate (c)
bhb_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,(R)-3-Hydroxybutanoate (e)
bhb_m,-0.9843763756807242,0.0,0.0,0.0,0.0,0.0,0.0,(R)-3-Hydroxybutanoate (m)
bilirub_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Bilirubin (c)
bilirub_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bilirubin (c)
bilirub_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bilirubin (e)
biliverd_c,0.0,-0.0029359594576985337,-0.002935959457698978,-16.408840278405492,-16.09262001218523,1.0162202662202664,-0.954054054054054,Biliverdin (c)
biliverd_c,-0.0029359594576985337,0.0,0.0,0.0,0.0,0.0,0.0,Biliverdin (c)
biomass_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Biomass (c)
biomass_m,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Biomass (m)
biomass_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biomass (c)
biomass_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biomass (e)
biomass_m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biomass (m)
btcoa_m,0.0,-0.5927123405384276,-0.19506110810458654,-0.5927123405384274,-1.003407872973091,-10.827043227043227,-11.74596214596215,Butanoyl-CoA (m)
btcoa_m,0.9907202081115125,0.0,0.0,0.0,0.0,0.0,0.0,Butanoyl-CoA (m)
but_c,0.0,-0.0,-0.0,-0.0,-0.0,-21.04868644868645,-3.762167562167563,Butanoic acid (c)
but_m,0.0,0.22162162162162158,0.22162162162162158,0.22162162162162158,0.22162162162162158,-20.827064827064827,-3.5405459405459414,Butanoic acid (m)
but_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Butanoic acid (c)
but_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Butanoic acid (e)
but_m,0.22162162162162158,0.0,0.0,0.0,0.0,0.0,0.0,Butanoic acid (m)
cbp_m,0.0,2.6433693216301912,2.6433693216301912,2.6433693216301912,2.6433693216301912,2.172972972972973,2.172972972972973,Carbamoyl phosphate (m)
cbp_m,2.6433693216301917,0.0,0.0,0.0,0.0,0.0,0.0,Carbamoyl phosphate (m)
cdp_m,0.0,0.0,0.0,0.7783783783783784,-0.7783783783783784,0.7783783783783784,-0.7783783783783784,CDP (m)
cdp_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CDP (m)
cdpdag_hs_m,0.0,1.7464781986521118,1.7464781986521114,-0.6810810810810811,0.565394417568331,2.3675675675675674,0.810810810810811,CDP-diacylglycerol (m)
cdpdag_hs_m,-1.4594594594594594,0.0,0.0,0.0,0.0,0.0,0.0,CDP-diacylglycerol (m)
cgly_c,0.0,-2.4060033973077446,-2.195189886494234,-2.406003397307746,-2.1951898864942345,-2.156764856764858,-6.875691875691878,Cys-Gly (c)
cgly_c,-2.406003397307746,0.0,0.0,0.0,0.0,0.0,0.0,Cys-Gly (c)
chol_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Choline (c)
chol_m,0.0,-0.22162162162162158,-0.22162162162162158,-0.22162162162162158,-0.22162162162162158,-0.22162162162162158,-0.22162162162162163,Choline (m)
chol_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Choline (c)
chol_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Choline (e)
chol_m,-0.22162162162162158,0.0,0.0,0.0,0.0,0.0,0.0,Choline (m)
cit_c,0.0,-1.6168088081131557,-1.5114020527064005,-1.6168088081131566,-1.5114020527064005,-7.935151335151336,-0.8797351297351304,Citrate (c)
cit_m,0.0,-1.7141061054104532,-1.7141061054104532,-1.7141061054104534,-1.7141061054104532,-8.762178362178364,-2.7459513459513465,Citrate (m)
cit_c,-1.6168088081131562,0.0,0.0,0.0,0.0,0.0,0.0,Citrate (c)
cit_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Citrate (e)
cit_m,-1.7141061054104534,0.0,0.0,0.0,0.0,0.0,0.0,Citrate (m)
citr_L_c,0.0,-0.0,-0.0,-0.0,-0.0,-9.837864837864839,-5.378394578394581,L-Citrulline (c)
citr_L_m,0.0,-0.0,-0.0,-0.0,-0.0,-9.837864837864839,-5.378394578394581,L-Citrulline (m)
citr_L_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Citrulline (c)
citr_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Citrulline (e)
citr_L_m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Citrulline (m)
clpn_hs_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiolipin (m)
clpn_hs_m,4.001064505412332,0.0,0.0,0.0,0.0,0.0,0.0,Cardiolipin (m)
cmp_m,0.0,0.7783783783783784,0.7783783783783784,1.5567567567567568,0.0,1.5567567567567568,0.0,CMP (m)
cmp_m,0.7783783783783783,0.0,0.0,0.0,0.0,0.0,0.0,CMP (m)
cmusa_c,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2-Amino-3-carboxymuconate semialdehyde (c)
cmusa_c,-0.8541747324356026,0.0,0.0,0.0,0.0,0.0,0.0,2-Amino-3-carboxymuconate semialdehyde (c)
co2_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CO2 (c)
co2_m,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CO2 (m)
co2_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO2 (c)
co2_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO2 (e)
co2_m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO2 (m)
co_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CO (c)
co_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO (c)
co_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,CO (e)
coa_c,0.0,2.0,2.0,2.0,2.0000000000000004,2.0,2.0,CoA (c)
coa_m,0.0,0.3130470000035218,0.7106982324373624,0.3130470000035219,-0.09764853243114191,11.45948105948106,-6.745956745956748,CoA (m)
coa_c,2.0,0.0,0.0,0.0,0.0,0.0,0.0,CoA (c)
coa_m,1.8964795486534616,0.0,0.0,0.0,0.0,0.0,0.0,CoA (m)
cpppg3_c,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,Coproporphyrinogen III (c)
cpppg3_c,12.593085175693869,0.0,0.0,0.0,0.0,0.0,0.0,Coproporphyrinogen III (c)
creat_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Creatine (c)
creat_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Creatine (m)
creat_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Creatine (c)
creat_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Creatine (e)
creat_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Creatine (m)
crn_c,0.0,2.0,2.0,2.0,2.0000000000000004,2.0,2.0,L-Carnitine (c)
crn_m,0.0,2.0,2.0,2.0,2.0000000000000004,2.0,2.0,L-Carnitine (m)
crn_c,2.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Carnitine (c)
crn_m,2.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Carnitine (m)
ctp_m,0.0,-0.7783783783783784,1.6491809013548142,0.0,0.4680971202710337,0.0,0.7135135135135137,CTP (m)
ctp_m,-0.7783783783783783,0.0,0.0,0.0,0.0,0.0,0.0,CTP (m)
cyan_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Cyanide ion (c)
cyan_m,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Cyanide ion (m)
cyan_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyanide ion (c)
cyan_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyanide ion (e)
cyan_m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyanide ion (m)
cys_L_c,0.0,-1.4796761405457057,-1.4796761405457055,-1.4796761405457057,-1.4796761405457057,-0.6973026973026988,-4.102713502713504,L-Cysteine (c)
cys_L_m,0.0,-1.4796761405457057,-1.4796761405457055,-1.4796761405457057,-1.4796761405457057,-0.6973026973026979,-4.102713502713504,L-Cysteine (m)
cys_L_c,-1.479676140545706,0.0,0.0,0.0,0.0,0.0,0.0,L-Cysteine (c)
cys_L_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,L-Cysteine (e)
cys_L_m,-1.479676140545706,0.0,0.0,0.0,0.0,0.0,0.0,L-Cysteine (m)
cyst_L_c,0.0,-1.4826121000034043,-3.942071559462864,-1.4826121000034043,-2.148069556765209,-0.6973026973026988,-4.102713502713504,L-Cystathionine (c)
cyst_L_c,-2.1480695567652095,0.0,0.0,0.0,0.0,0.0,0.0,L-Cystathionine (c)
dc2coa_m,0.0,-1.9481794351359567,-1.5505282027021177,-1.9481794351359567,-2.358874967570621,-49.11359451359451,-24.10273510273511,trans-Dec-2-enoyl-CoA (m)
dc2coa_m,-0.3647468864860173,0.0,0.0,0.0,0.0,0.0,0.0,trans-Dec-2-enoyl-CoA (m)
dcacoa_m,0.0,-1.1398326702674526,-0.7421814378336136,-1.1398326702674528,-1.550528202702117,-50.73521613521613,-25.72435672435673,Decanoyl-CoA (m)
dcacoa_m,0.4435998783824866,0.0,0.0,0.0,0.0,0.0,0.0,Decanoyl-CoA (m)
dcamp_c,0.0,0.7905941297245644,0.7905941297245647,-0.7012977621673273,-1.0034078729730904,-0.6973026973026966,0.0,"N6-(1,2-Dicarboxyethyl)-AMP (c)"
dcamp_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"N6-(1,2-Dicarboxyethyl)-AMP (c)"
dd2coa_m,0.0,-2.1305528783789653,-1.7329016459451254,-2.1305528783789653,-2.5412484108136293,-62.41631881631881,-28.762199962199972,2-trans-Dodecenoyl-CoA (m)
dd2coa_m,-0.547120329729025,0.0,0.0,0.0,0.0,0.0,0.0,2-trans-Dodecenoyl-CoA (m)
